;Pneumologie;ICD10-A00-B99;Bestimmte infektiöse und parasitäre Krankheiten;-;;1;e;-;;1;e;11;e;29;e;162;e;160;e;131;e;115;e;115;e;132;e;237;e;294;e;316;e;287;e;265;e;337;e;278;e;157;e;65;e;7;e;3100;e;-;;1;e;1;e;-;;4;e;18;e;88;e;94;e;76;e;71;e;59;e;82;e;117;e;168;e;181;e;211;e;187;e;274;e;221;e;150;e;91;e;30;e;2124;e;-;;2;e;1;e;1;e;15;e;47;e;250;e;254;e;207;e;186;e;174;e;214;e;354;e;462;e;497;e;498;e;452;e;611;e;499;e;307;e;156;e;37;e;5224;e
;;ICD10-C00-C97;Bösartige Neubildungen;-;;-;;-;;1;e;-;;3;e;9;e;31;e;40;e;59;e;200;e;435;e;1383;e;2569;e;4041;e;4339;e;4016;e;3953;e;2122;e;422;e;58;e;4;e;23685;e;-;;-;;-;;-;;2;e;1;e;4;e;22;e;40;e;82;e;159;e;460;e;1260;e;2022;e;2823;e;3023;e;2400;e;2254;e;1082;e;317;e;73;e;7;e;16031;e;-;;-;;-;;1;e;2;e;4;e;13;e;53;e;80;e;141;e;359;e;895;e;2643;e;4591;e;6864;e;7362;e;6416;e;6207;e;3204;e;739;e;131;e;11;e;39716;e
;;ICD10-D00-D48;Übrige Neubildungen;-;;-;;-;;-;;-;;1;e;9;e;13;e;20;e;25;e;46;e;96;e;192;e;320;e;478;e;504;e;545;e;561;e;396;e;98;e;18;e;-;;3322;e;-;;-;;-;;-;;4;e;2;e;4;e;11;e;21;e;31;e;47;e;59;e;169;e;254;e;342;e;371;e;378;e;389;e;217;e;85;e;13;e;1;e;2398;e;-;;-;;-;;-;;4;e;3;e;13;e;24;e;41;e;56;e;93;e;155;e;361;e;574;e;820;e;875;e;923;e;950;e;613;e;183;e;31;e;1;e;5720;e
;;ICD10-D50-D90;Krankheiten des Blutes;-;;-;;-;;-;;-;;1;e;14;e;54;e;104;e;109;e;118;e;186;e;196;e;178;e;157;e;121;e;105;e;110;e;45;e;11;e;1;e;-;;1510;e;-;;-;;-;;-;;-;;-;;14;e;30;e;41;e;62;e;56;e;91;e;123;e;147;e;133;e;98;e;88;e;90;e;45;e;23;e;6;e;4;e;1051;e;-;;-;;-;;-;;-;;1;e;28;e;84;e;145;e;171;e;174;e;277;e;319;e;325;e;290;e;219;e;193;e;200;e;90;e;34;e;7;e;4;e;2561;e
;;ICD10-E00-E90;Endokrine, Ernährungs- und Stoffwechselkrankheiten;-;;-;;-;;-;;-;;25;e;115;e;100;e;86;e;94;e;67;e;93;e;148;e;138;e;150;e;110;e;142;e;127;e;97;e;34;e;16;e;1;e;1543;e;-;;-;;-;;1;e;2;e;55;e;110;e;82;e;79;e;47;e;47;e;56;e;78;e;128;e;151;e;159;e;154;e;181;e;154;e;105;e;50;e;12;e;1651;e;-;;-;;-;;1;e;2;e;80;e;225;e;182;e;165;e;141;e;114;e;149;e;226;e;266;e;301;e;269;e;296;e;308;e;251;e;139;e;66;e;13;e;3194;e
;;ICD10-F00-F99;Psychische und Verhaltensstörungen;-;;-;;-;;1;e;3;e;13;e;36;e;26;e;31;e;21;e;30;e;32;e;42;e;41;e;24;e;13;e;14;e;23;e;11;e;8;e;1;e;-;;370;e;-;;-;;-;;-;;8;e;24;e;24;e;10;e;11;e;15;e;9;e;21;e;34;e;17;e;20;e;13;e;12;e;12;e;16;e;5;e;6;e;-;;257;e;-;;-;;-;;1;e;11;e;37;e;60;e;36;e;42;e;36;e;39;e;53;e;76;e;58;e;44;e;26;e;26;e;35;e;27;e;13;e;7;e;-;;627;e
;;ICD10-G00-G99;Krankheiten des Nervensystems;-;;-;;2;e;16;e;19;e;27;e;127;e;256;e;426;e;644;e;855;e;1332;e;2083;e;2526;e;2280;e;1939;e;1618;e;1703;e;970;e;232;e;34;e;4;e;17093;e;-;;-;;1;e;4;e;15;e;13;e;61;e;52;e;93;e;132;e;237;e;408;e;826;e;1123;e;1081;e;961;e;769;e;850;e;533;e;131;e;19;e;2;e;7311;e;-;;-;;3;e;20;e;34;e;40;e;188;e;308;e;519;e;776;e;1092;e;1740;e;2909;e;3649;e;3361;e;2900;e;2387;e;2553;e;1503;e;363;e;53;e;6;e;24404;e
;;ICD10-H00-H59;Krankheiten des Auges und der Augenanhangsgebilde;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;1;e;-;;-;;1;e;3;e;2;e;-;;-;;-;;8;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;;1;e;4;e;-;;1;e;1;e;7;e;3;e;2;e;-;;-;;20;e;-;;-;;-;;-;;-;;-;;1;e;-;;-;;1;e;-;;-;;1;e;5;e;-;;1;e;2;e;10;e;5;e;2;e;-;;-;;28;e
;;ICD10-H60-H95;Krankheiten des Ohres und des Warzenfortsatzes;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;2;e;3;e;1;e;-;;1;e;1;e;-;;-;;-;;9;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;1;e;1;e;1;e;1;e;-;;6;e;3;e;1;e;-;;-;;16;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;2;e;1;e;3;e;4;e;2;e;-;;7;e;4;e;1;e;-;;-;;25;e
;;ICD10-I00-I99;Krankheiten des Kreislaufsystems;-;;-;;-;;-;;2;e;4;e;14;e;33;e;54;e;58;e;86;e;177;e;296;e;451;e;580;e;722;e;772;e;1046;e;995;e;484;e;187;e;35;e;5996;e;-;;-;;-;;-;;-;;13;e;46;e;53;e;51;e;68;e;101;e;120;e;228;e;335;e;406;e;581;e;710;e;1096;e;1162;e;622;e;363;e;86;e;6041;e;-;;-;;-;;-;;2;e;17;e;60;e;86;e;105;e;126;e;187;e;297;e;524;e;786;e;986;e;1303;e;1482;e;2142;e;2157;e;1106;e;550;e;121;e;12037;e
;;ICD10-J00-J99;Krankheiten des Atmungssystems;-;;-;;-;;16;e;25;e;117;e;368;e;448;e;459;e;613;e;700;e;1080;e;2175;e;3754;e;5092;e;5874;e;5609;e;6568;e;4587;e;1796;e;630;e;90;e;40001;e;-;;-;;-;;2;e;30;e;102;e;297;e;325;e;370;e;512;e;637;e;980;e;1917;e;3291;e;4349;e;5147;e;4538;e;5291;e;3608;e;1736;e;735;e;215;e;34082;e;-;;-;;-;;18;e;55;e;219;e;665;e;773;e;829;e;1125;e;1337;e;2060;e;4092;e;7045;e;9441;e;11021;e;10147;e;11859;e;8195;e;3532;e;1365;e;305;e;74083;e
;;ICD10-K00-K93;Krankheiten des Verdauungssystems;-;;-;;-;;-;;-;;1;e;9;e;20;e;22;e;19;e;19;e;24;e;50;e;63;e;77;e;70;e;68;e;92;e;65;e;30;e;18;e;5;e;652;e;-;;-;;-;;-;;-;;5;e;13;e;13;e;12;e;16;e;18;e;18;e;47;e;52;e;57;e;62;e;46;e;75;e;76;e;48;e;24;e;5;e;587;e;-;;-;;-;;-;;-;;6;e;22;e;33;e;34;e;35;e;37;e;42;e;97;e;115;e;134;e;132;e;114;e;167;e;141;e;78;e;42;e;10;e;1239;e
;;ICD10-L00-L99;Krankheiten der Haut und der Unterhaut;-;;-;;-;;-;;-;;7;e;4;e;1;e;2;e;1;e;6;e;4;e;3;e;16;e;9;e;8;e;9;e;5;e;8;e;-;;3;e;-;;86;e;-;;-;;-;;-;;1;e;2;e;6;e;5;e;4;e;7;e;5;e;6;e;6;e;6;e;2;e;10;e;6;e;8;e;4;e;2;e;2;e;-;;82;e;-;;-;;-;;-;;1;e;9;e;10;e;6;e;6;e;8;e;11;e;10;e;9;e;22;e;11;e;18;e;15;e;13;e;12;e;2;e;5;e;-;;168;e
;;ICD10-M00-M99;Krankh. d. Muskel-Skelett-Systems u.d.Bindegewebes;-;;-;;-;;-;;4;e;4;e;8;e;5;e;12;e;15;e;17;e;37;e;62;e;64;e;89;e;60;e;68;e;76;e;44;e;19;e;5;e;1;e;590;e;-;;-;;-;;-;;-;;3;e;7;e;6;e;19;e;18;e;26;e;44;e;55;e;100;e;82;e;100;e;62;e;83;e;73;e;23;e;3;e;1;e;705;e;-;;-;;-;;-;;4;e;7;e;15;e;11;e;31;e;33;e;43;e;81;e;117;e;164;e;171;e;160;e;130;e;159;e;117;e;42;e;8;e;2;e;1295;e
;;ICD10-N00-N99;Krankheiten des Urogenitalsystems;-;;-;;-;;-;;-;;1;e;1;e;8;e;5;e;5;e;1;e;10;e;18;e;27;e;57;e;51;e;69;e;109;e;121;e;63;e;37;e;10;e;593;e;-;;-;;-;;-;;-;;2;e;4;e;8;e;12;e;8;e;3;e;9;e;27;e;26;e;44;e;40;e;45;e;83;e;107;e;91;e;73;e;21;e;603;e;-;;-;;-;;-;;-;;3;e;5;e;16;e;17;e;13;e;4;e;19;e;45;e;53;e;101;e;91;e;114;e;192;e;228;e;154;e;110;e;31;e;1196;e
;;ICD10-O00-O99;Schwangerschaft, Geburt und Wochenbett;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;11;e;18;e;12;e;7;e;6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;54;e;-;;-;;-;;-;;-;;-;;11;e;18;e;12;e;7;e;6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;54;e
;;ICD10-Q00-Q99;Angeb.Fehlbild.,Deformitäten,Chromosomenanomalien;-;;-;;-;;-;;-;;1;e;2;e;-;;2;e;1;e;-;;1;e;9;e;1;e;4;e;-;;6;e;2;e;1;e;-;;-;;-;;30;e;-;;-;;-;;-;;-;;2;e;1;e;2;e;4;e;1;e;6;e;4;e;5;e;3;e;4;e;-;;1;e;4;e;-;;-;;-;;-;;37;e;-;;-;;-;;-;;-;;3;e;3;e;2;e;6;e;2;e;6;e;5;e;14;e;4;e;8;e;-;;7;e;6;e;1;e;-;;-;;-;;67;e
;;ICD10-R00-R99;Symptome u.abnorme klin. u.Laborbefunde,ao.n.kl.;-;;1;e;-;;-;;13;e;23;e;76;e;99;e;118;e;111;e;145;e;218;e;347;e;357;e;399;e;371;e;329;e;404;e;277;e;100;e;36;e;5;e;3429;e;-;;-;;-;;1;e;8;e;29;e;75;e;94;e;75;e;100;e;106;e;134;e;207;e;280;e;239;e;268;e;236;e;307;e;211;e;89;e;35;e;11;e;2505;e;-;;1;e;-;;1;e;21;e;52;e;151;e;193;e;193;e;211;e;251;e;352;e;554;e;637;e;638;e;639;e;565;e;711;e;488;e;189;e;71;e;16;e;5934;e
;;ICD10-S00-T98;Verletzungen und Vergiftungen;-;;-;;-;;1;e;3;e;8;e;39;e;52;e;38;e;38;e;48;e;72;e;59;e;111;e;93;e;95;e;64;e;66;e;65;e;31;e;8;e;2;e;893;e;-;;-;;-;;1;e;2;e;17;e;50;e;31;e;36;e;29;e;49;e;34;e;66;e;73;e;64;e;52;e;45;e;71;e;54;e;36;e;16;e;9;e;735;e;-;;-;;-;;2;e;5;e;25;e;89;e;83;e;74;e;67;e;97;e;106;e;125;e;184;e;157;e;147;e;109;e;137;e;119;e;67;e;24;e;11;e;1628;e
;;ICD10-Z00-Z99;Faktoren,die zur Inanspruchn.d.Gesundheitsw.führen;1;e;1;e;2;e;2;e;3;e;14;e;30;e;52;e;60;e;39;e;54;e;55;e;89;e;104;e;132;e;111;e;66;e;72;e;39;e;10;e;3;e;-;;939;e;1;e;1;e;-;;1;e;3;e;8;e;59;e;99;e;94;e;94;e;100;e;62;e;94;e;99;e;121;e;78;e;40;e;35;e;31;e;12;e;1;e;1;e;1034;e;2;e;2;e;2;e;3;e;6;e;22;e;89;e;151;e;154;e;133;e;154;e;117;e;183;e;203;e;253;e;189;e;106;e;107;e;70;e;22;e;4;e;1;e;1973;e
;;;Insgesamt;1;e;3;e;4;e;38;e;83;e;279;e;1024;e;1358;e;1610;e;1967;e;2507;e;3985;e;7389;e;11017;e;13981;e;14676;e;13766;e;15258;e;10124;e;3495;e;1120;e;164;e;103849;e;1;e;2;e;2;e;10;e;79;e;296;e;874;e;955;e;1050;e;1301;e;1672;e;2589;e;5261;e;8129;e;10100;e;11176;e;9718;e;11116;e;7600;e;3478;e;1510;e;405;e;77324;e;2;e;5;e;6;e;48;e;162;e;575;e;1898;e;2313;e;2660;e;3268;e;4179;e;6574;e;12650;e;19146;e;24081;e;25852;e;23484;e;26374;e;17724;e;6973;e;2630;e;569;e;181173;e
;Rheumatologie;ICD10-A00-B99;Bestimmte infektiöse und parasitäre Krankheiten;-;;-;;-;;-;;1;e;1;e;10;e;11;e;14;e;11;e;13;e;12;e;20;e;22;e;19;e;16;e;19;e;20;e;15;e;6;e;7;e;-;;217;e;-;;-;;-;;-;;-;;5;e;10;e;8;e;8;e;11;e;22;e;15;e;24;e;18;e;27;e;27;e;12;e;31;e;18;e;6;e;4;e;1;e;247;e;-;;-;;-;;-;;1;e;6;e;20;e;19;e;22;e;22;e;35;e;27;e;44;e;40;e;46;e;43;e;31;e;51;e;33;e;12;e;11;e;1;e;464;e
;;ICD10-C00-C97;Bösartige Neubildungen;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;2;e;3;e;4;e;4;e;6;e;9;e;7;e;5;e;8;e;-;;-;;49;e;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;;3;e;6;e;7;e;7;e;7;e;10;e;9;e;7;e;2;e;-;;-;;59;e;-;;-;;-;;-;;-;;-;;1;e;-;;1;e;-;;-;;5;e;9;e;11;e;11;e;13;e;19;e;16;e;12;e;10;e;-;;-;;108;e
;;ICD10-D00-D48;Übrige Neubildungen;-;;-;;-;;-;;-;;1;e;-;;-;;1;e;1;e;1;e;-;;4;e;6;e;6;e;4;e;6;e;5;e;3;e;1;e;2;e;-;;41;e;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;2;e;1;e;4;e;5;e;8;e;6;e;5;e;2;e;5;e;3;e;1;e;1;e;-;;45;e;-;;-;;-;;-;;-;;1;e;-;;1;e;2;e;3;e;2;e;4;e;9;e;14;e;12;e;9;e;8;e;10;e;6;e;2;e;3;e;-;;86;e
;;ICD10-D50-D90;Krankheiten des Blutes;-;;-;;-;;-;;-;;3;e;4;e;15;e;26;e;30;e;23;e;26;e;33;e;25;e;29;e;15;e;15;e;5;e;5;e;1;e;-;;-;;255;e;-;;-;;-;;-;;-;;3;e;14;e;23;e;17;e;12;e;16;e;49;e;33;e;34;e;35;e;22;e;9;e;10;e;17;e;5;e;9;e;-;;308;e;-;;-;;-;;-;;-;;6;e;18;e;38;e;43;e;42;e;39;e;75;e;66;e;59;e;64;e;37;e;24;e;15;e;22;e;6;e;9;e;-;;563;e
;;ICD10-E00-E90;Endokrine, Ernährungs- und Stoffwechselkrankheiten;-;;-;;-;;-;;1;e;1;e;11;e;16;e;1;e;7;e;10;e;10;e;13;e;11;e;8;e;8;e;4;e;7;e;6;e;2;e;1;e;-;;117;e;-;;-;;-;;-;;-;;5;e;10;e;9;e;5;e;3;e;10;e;11;e;20;e;9;e;10;e;6;e;6;e;14;e;11;e;10;e;3;e;2;e;144;e;-;;-;;-;;-;;1;e;6;e;21;e;25;e;6;e;10;e;20;e;21;e;33;e;20;e;18;e;14;e;10;e;21;e;17;e;12;e;4;e;2;e;261;e
;;ICD10-F00-F99;Psychische und Verhaltensstörungen;-;;-;;-;;-;;-;;-;;3;e;1;e;4;e;10;e;1;e;5;e;16;e;10;e;9;e;5;e;-;;1;e;2;e;2;e;-;;-;;69;e;-;;-;;-;;-;;-;;-;;6;e;3;e;19;e;12;e;16;e;41;e;71;e;75;e;42;e;15;e;7;e;4;e;1;e;1;e;-;;-;;313;e;-;;-;;-;;-;;-;;-;;9;e;4;e;23;e;22;e;17;e;46;e;87;e;85;e;51;e;20;e;7;e;5;e;3;e;3;e;-;;-;;382;e
;;ICD10-G00-G99;Krankheiten des Nervensystems;-;;-;;-;;-;;-;;-;;1;e;2;e;3;e;5;e;2;e;7;e;12;e;7;e;4;e;6;e;16;e;14;e;6;e;3;e;-;;-;;88;e;-;;-;;-;;-;;-;;2;e;3;e;2;e;7;e;7;e;7;e;8;e;10;e;15;e;7;e;8;e;13;e;14;e;3;e;-;;-;;-;;106;e;-;;-;;-;;-;;-;;2;e;4;e;4;e;10;e;12;e;9;e;15;e;22;e;22;e;11;e;14;e;29;e;28;e;9;e;3;e;-;;-;;194;e
;;ICD10-H00-H59;Krankheiten des Auges und der Augenanhangsgebilde;-;;-;;-;;-;;-;;1;e;1;e;1;e;-;;1;e;1;e;4;e;6;e;1;e;-;;2;e;7;e;-;;2;e;-;;-;;-;;27;e;-;;-;;-;;-;;-;;1;e;1;e;2;e;1;e;8;e;4;e;4;e;5;e;4;e;1;e;1;e;1;e;1;e;-;;-;;-;;-;;34;e;-;;-;;-;;-;;-;;2;e;2;e;3;e;1;e;9;e;5;e;8;e;11;e;5;e;1;e;3;e;8;e;1;e;2;e;-;;-;;-;;61;e
;;ICD10-H60-H95;Krankheiten des Ohres und des Warzenfortsatzes;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;2;e;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;1;e;2;e;-;;-;;-;;-;;-;;-;;-;;4;e
;;ICD10-I00-I99;Krankheiten des Kreislaufsystems;-;;-;;-;;-;;-;;2;e;4;e;2;e;10;e;33;e;13;e;27;e;53;e;47;e;40;e;41;e;50;e;42;e;22;e;13;e;5;e;-;;404;e;-;;-;;-;;-;;2;e;6;e;11;e;19;e;16;e;25;e;14;e;26;e;54;e;52;e;44;e;50;e;46;e;61;e;45;e;26;e;6;e;-;;503;e;-;;-;;-;;-;;2;e;8;e;15;e;21;e;26;e;58;e;27;e;53;e;107;e;99;e;84;e;91;e;96;e;103;e;67;e;39;e;11;e;-;;907;e
;;ICD10-J00-J99;Krankheiten des Atmungssystems;-;;-;;-;;-;;-;;-;;2;e;3;e;3;e;8;e;9;e;8;e;8;e;29;e;19;e;25;e;40;e;29;e;24;e;18;e;2;e;-;;227;e;-;;-;;-;;-;;-;;1;e;4;e;1;e;13;e;6;e;4;e;13;e;13;e;21;e;20;e;26;e;22;e;35;e;30;e;12;e;3;e;2;e;226;e;-;;-;;-;;-;;-;;1;e;6;e;4;e;16;e;14;e;13;e;21;e;21;e;50;e;39;e;51;e;62;e;64;e;54;e;30;e;5;e;2;e;453;e
;;ICD10-K00-K93;Krankheiten des Verdauungssystems;-;;-;;-;;-;;-;;6;e;4;e;3;e;5;e;9;e;9;e;16;e;19;e;16;e;30;e;18;e;12;e;14;e;11;e;6;e;2;e;-;;180;e;-;;-;;-;;-;;-;;2;e;13;e;11;e;22;e;13;e;19;e;16;e;33;e;37;e;17;e;27;e;17;e;15;e;13;e;6;e;5;e;-;;266;e;-;;-;;-;;-;;-;;8;e;17;e;14;e;27;e;22;e;28;e;32;e;52;e;53;e;47;e;45;e;29;e;29;e;24;e;12;e;7;e;-;;446;e
;;ICD10-L00-L99;Krankheiten der Haut und der Unterhaut;-;;-;;-;;-;;3;e;5;e;16;e;25;e;50;e;69;e;72;e;99;e;138;e;189;e;139;e;105;e;56;e;34;e;25;e;2;e;-;;-;;1027;e;-;;-;;-;;-;;2;e;11;e;47;e;55;e;56;e;88;e;104;e;188;e;296;e;362;e;219;e;168;e;100;e;89;e;40;e;14;e;1;e;-;;1840;e;-;;-;;-;;-;;5;e;16;e;63;e;80;e;106;e;157;e;176;e;287;e;434;e;551;e;358;e;273;e;156;e;123;e;65;e;16;e;1;e;-;;2867;e
;;ICD10-M00-M99;Krankh. d. Muskel-Skelett-Systems u.d.Bindegewebes;-;;-;;-;;2;e;15;e;40;e;199;e;266;e;329;e;458;e;510;e;828;e;1442;e;1672;e;1474;e;1136;e;934;e;1060;e;553;e;144;e;15;e;-;;11077;e;-;;-;;1;e;1;e;38;e;142;e;515;e;576;e;653;e;924;e;1297;e;1997;e;3399;e;3688;e;3053;e;2637;e;2010;e;2508;e;1497;e;431;e;62;e;14;e;25443;e;-;;-;;1;e;3;e;53;e;182;e;714;e;842;e;982;e;1382;e;1807;e;2825;e;4841;e;5360;e;4527;e;3773;e;2944;e;3568;e;2050;e;575;e;77;e;14;e;36520;e
;;ICD10-N00-N99;Krankheiten des Urogenitalsystems;-;;-;;-;;-;;-;;-;;-;;2;e;1;e;4;e;-;;-;;-;;4;e;6;e;3;e;4;e;12;e;7;e;4;e;2;e;-;;49;e;-;;-;;-;;-;;-;;-;;3;e;3;e;4;e;4;e;1;e;3;e;2;e;7;e;2;e;5;e;4;e;12;e;15;e;6;e;3;e;2;e;76;e;-;;-;;-;;-;;-;;-;;3;e;5;e;5;e;8;e;1;e;3;e;2;e;11;e;8;e;8;e;8;e;24;e;22;e;10;e;5;e;2;e;125;e
;;ICD10-O00-O99;Schwangerschaft, Geburt und Wochenbett;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4;e;-;;-;;-;;-;;-;;-;;-;;2;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4;e
;;ICD10-Q00-Q99;Angeb.Fehlbild.,Deformitäten,Chromosomenanomalien;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;3;e;-;;-;;-;;-;;-;;-;;1;e;-;;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;3;e;-;;-;;-;;-;;-;;-;;1;e;1;e;1;e;2;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;6;e
;;ICD10-R00-R99;Symptome u.abnorme klin. u.Laborbefunde,ao.n.kl.;-;;-;;-;;-;;-;;1;e;4;e;2;e;8;e;5;e;7;e;7;e;13;e;13;e;10;e;7;e;6;e;13;e;7;e;1;e;1;e;-;;105;e;-;;-;;-;;-;;2;e;4;e;14;e;9;e;9;e;13;e;11;e;12;e;17;e;21;e;16;e;12;e;15;e;14;e;10;e;8;e;3;e;1;e;191;e;-;;-;;-;;-;;2;e;5;e;18;e;11;e;17;e;18;e;18;e;19;e;30;e;34;e;26;e;19;e;21;e;27;e;17;e;9;e;4;e;1;e;296;e
;;ICD10-S00-T98;Verletzungen und Vergiftungen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;4;e;3;e;4;e;3;e;5;e;4;e;4;e;2;e;-;;-;;31;e;-;;-;;-;;-;;-;;2;e;1;e;1;e;2;e;1;e;1;e;5;e;3;e;5;e;5;e;7;e;9;e;8;e;7;e;2;e;1;e;-;;60;e;-;;-;;-;;-;;-;;2;e;1;e;1;e;2;e;1;e;2;e;6;e;7;e;8;e;9;e;10;e;14;e;12;e;11;e;4;e;1;e;-;;91;e
;;ICD10-Z00-Z99;Faktoren,die zur Inanspruchn.d.Gesundheitsw.führen;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;;2;e;3;e;-;;1;e;1;e;-;;-;;-;;1;e;-;;-;;9;e;-;;-;;-;;-;;-;;-;;-;;2;e;-;;-;;5;e;1;e;1;e;-;;-;;1;e;1;e;2;e;-;;-;;-;;-;;13;e;-;;-;;-;;-;;-;;-;;-;;2;e;1;e;-;;5;e;3;e;4;e;-;;1;e;2;e;1;e;2;e;-;;1;e;-;;-;;22;e
;;;Insgesamt;-;;-;;-;;2;e;20;e;61;e;261;e;350;e;457;e;652;e;672;e;1054;e;1787;e;2059;e;1803;e;1401;e;1183;e;1267;e;697;e;214;e;37;e;-;;13977;e;-;;-;;1;e;1;e;44;e;184;e;653;e;727;e;835;e;1131;e;1532;e;2397;e;3992;e;4364;e;3512;e;3024;e;2284;e;2832;e;1717;e;530;e;101;e;22;e;29883;e;-;;-;;1;e;3;e;64;e;245;e;914;e;1077;e;1292;e;1783;e;2204;e;3451;e;5779;e;6423;e;5315;e;4425;e;3467;e;4099;e;2414;e;744;e;138;e;22;e;43860;e
;Pädiatrie;ICD10-A00-B99;Bestimmte infektiöse und parasitäre Krankheiten;13287;e;22822;e;10328;e;6315;e;3263;e;95;e;35;e;8;e;16;e;5;e;2;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;56177;e;11013;e;20078;e;9073;e;6361;e;5058;e;88;e;56;e;33;e;37;e;30;e;5;e;3;e;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;51837;e;24300;e;42900;e;19401;e;12676;e;8321;e;183;e;91;e;41;e;53;e;35;e;7;e;4;e;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;108014;e
;;ICD10-C00-C97;Bösartige Neubildungen;409;e;3382;e;3247;e;2800;e;1850;e;364;e;92;e;18;e;-;;-;;4;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;12166;e;380;e;3354;e;2065;e;1992;e;1174;e;202;e;53;e;25;e;12;e;3;e;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;9262;e;789;e;6736;e;5312;e;4792;e;3024;e;566;e;145;e;43;e;12;e;3;e;4;e;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;21428;e
;;ICD10-D00-D48;Übrige Neubildungen;611;e;464;e;428;e;416;e;188;e;11;e;4;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2123;e;1102;e;489;e;362;e;427;e;236;e;23;e;3;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2644;e;1713;e;953;e;790;e;843;e;424;e;34;e;7;e;2;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4767;e
;;ICD10-D50-D90;Krankheiten des Blutes;518;e;1641;e;1385;e;937;e;535;e;81;e;51;e;13;e;7;e;1;e;14;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;5185;e;381;e;1283;e;1153;e;894;e;689;e;61;e;41;e;19;e;4;e;1;e;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4528;e;899;e;2924;e;2538;e;1831;e;1224;e;142;e;92;e;32;e;11;e;2;e;16;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;9713;e
;;ICD10-E00-E90;Endokrine, Ernährungs- und Stoffwechselkrankheiten;812;e;2171;e;2713;e;4451;e;2197;e;177;e;213;e;95;e;64;e;39;e;10;e;13;e;10;e;2;e;-;;-;;-;;1;e;-;;-;;-;;-;;12968;e;677;e;1825;e;3022;e;4445;e;2545;e;233;e;287;e;87;e;71;e;36;e;26;e;17;e;21;e;2;e;2;e;-;;-;;-;;-;;-;;-;;-;;13296;e;1489;e;3996;e;5735;e;8896;e;4742;e;410;e;500;e;182;e;135;e;75;e;36;e;30;e;31;e;4;e;2;e;-;;-;;1;e;-;;-;;-;;-;;26264;e
