;TDU-11;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;-;;1;e;3;e;3;e;1;e;5;e;9;e;13;e;14;e;27;e;62;e;68;e;104;e;181;e;203;e;233;e;223;e;-;;1;e;2;e;2;e;2;e;4;e;5;e;9;e;8;e;19;e;28;e;51;e;53;e;113;e;226;e;279;e;404;e;943;e;-;
;TDU-111;Chronische Polyarthritis und Arthrose;-;;-;;-;;-;;-;;-;;1;e;2;e;2;e;2;e;12;e;13;e;19;e;37;e;44;e;63;e;55;e;-;;-;;-;;-;;1;e;-;;-;;-;;-;;3;e;6;e;13;e;11;e;42;e;60;e;85;e;117;e;271;e;-;
;TDU-12;Krankheiten des Urogenitalsystems;1;e;1;e;-;;2;e;2;e;7;e;13;e;22;e;37;e;90;e;152;e;262;e;420;e;995;e;1479;e;2106;e;3204;e;-;;1;e;2;e;-;;2;e;1;e;4;e;10;e;19;e;32;e;66;e;107;e;157;e;260;e;689;e;1347;e;2444;e;6602;e;-;
;TDU-121;Krankheiten der Niere;1;e;1;e;-;;2;e;2;e;4;e;10;e;17;e;29;e;77;e;126;e;218;e;340;e;785;e;1178;e;1662;e;2499;e;-;;1;e;2;e;-;;1;e;-;;4;e;8;e;16;e;23;e;50;e;90;e;112;e;199;e;554;e;1047;e;1861;e;5232;e;-;
;TDU-13;Schwangerschaft, Geburt und Wochenbett;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;1;e;11;e;11;e;5;e;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-14;Best.Zustände mit Ursprung in der Perinatalperiode;598;e;7;e;3;e;1;e;1;e;1;e;-;;2;e;3;e;-;;1;e;-;;1;e;-;;-;;1;e;-;;-;;529;e;8;e;1;e;3;e;-;;1;e;-;;-;;-;;2;e;1;e;-;;-;;-;;1;e;-;;-;;-;
;TDU-15;Angeb. Fehlbildungen,Deformitäten,Chromosomenanom.;337;e;91;e;26;e;20;e;20;e;24;e;12;e;30;e;27;e;46;e;57;e;61;e;42;e;15;e;11;e;13;e;10;e;-;;257;e;65;e;12;e;19;e;11;e;15;e;18;e;27;e;32;e;39;e;45;e;52;e;27;e;25;e;16;e;8;e;22;e;-;
;TDU-151;Angeborene Fehlbildungen des Nervensystems;28;e;22;e;4;e;4;e;3;e;4;e;3;e;2;e;4;e;2;e;2;e;4;e;-;;-;;-;;-;;-;;-;;23;e;14;e;2;e;2;e;1;e;3;e;5;e;2;e;4;e;1;e;1;e;3;e;-;;1;e;1;e;-;;-;;-;
;TDU-152;Angeborene Fehlbildungen des Kreislaufsystems;113;e;27;e;9;e;3;e;11;e;9;e;2;e;11;e;3;e;8;e;8;e;5;e;4;e;4;e;6;e;5;e;3;e;-;;91;e;18;e;7;e;3;e;3;e;1;e;6;e;7;e;8;e;10;e;3;e;7;e;2;e;8;e;7;e;1;e;10;e;-;
;TDU-16;Symptome und abnorme klinische und Laborbefunde;129;e;31;e;24;e;65;e;114;e;130;e;207;e;387;e;805;e;1089;e;1290;e;1330;e;1335;e;1697;e;1430;e;1221;e;1606;e;-;;79;e;14;e;20;e;24;e;38;e;44;e;73;e;143;e;264;e;347;e;437;e;524;e;650;e;981;e;1171;e;1427;e;4893;e;-;
;TDU-161;Plötzlicher Kindstod;78;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;53;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-162;Sonst. ungenau bezeichnete u. unbek. Todesursachen;49;e;30;e;23;e;64;e;107;e;126;e;201;e;371;e;785;e;1048;e;1239;e;1276;e;1259;e;1566;e;1257;e;967;e;860;e;-;;26;e;12;e;18;e;24;e;35;e;42;e;73;e;129;e;247;e;328;e;416;e;504;e;613;e;871;e;1004;e;1067;e;2003;e;-;
;TDU-17;Äußere Ursachen von Morbidität und Mortalität;28;e;161;e;436;e;784;e;750;e;709;e;639;e;1070;e;1432;e;1451;e;1481;e;1285;e;1120;e;1882;e;1859;e;2059;e;2634;e;-;;25;e;111;e;153;e;211;e;187;e;196;e;188;e;331;e;468;e;494;e;490;e;495;e;539;e;1020;e;1229;e;1917;e;5097;e;-;
;TDU-171;Unfälle einschließlich Spätfolgen;12;e;117;e;274;e;442;e;350;e;294;e;248;e;385;e;574;e;623;e;687;e;650;e;607;e;1172;e;1237;e;1478;e;2105;e;-;;11;e;81;e;96;e;117;e;75;e;74;e;63;e;116;e;164;e;189;e;208;e;278;e;305;e;703;e;957;e;1637;e;4540;e;-;
;TDU-172;Transportmittelunfälle;1;e;50;e;232;e;350;e;239;e;162;e;128;e;190;e;243;e;229;e;210;e;159;e;115;e;222;e;158;e;136;e;110;e;-;;-;;35;e;84;e;95;e;54;e;43;e;32;e;51;e;59;e;63;e;55;e;49;e;42;e;97;e;100;e;97;e;89;e;-;
;TDU-173;Stürze;-;;10;e;5;e;15;e;27;e;27;e;32;e;39;e;112;e;147;e;208;e;232;e;246;e;506;e;672;e;940;e;1471;e;-;;1;e;6;e;4;e;2;e;6;e;6;e;6;e;12;e;31;e;41;e;57;e;110;e;138;e;313;e;546;e;1062;e;3210;e;-;
;TDU-174;Ertrinken und Untergehen;2;e;18;e;8;e;18;e;12;e;9;e;8;e;17;e;35;e;21;e;20;e;21;e;22;e;32;e;20;e;21;e;13;e;-;;-;;13;e;-;;3;e;2;e;3;e;1;e;7;e;4;e;9;e;8;e;8;e;9;e;17;e;10;e;11;e;15;e;-;
;TDU-175;Exposition gegenüber Rauch, Feuer und Flammen;-;;7;e;-;;2;e;4;e;5;e;7;e;9;e;15;e;29;e;18;e;16;e;19;e;27;e;18;e;13;e;22;e;-;;-;;9;e;-;;3;e;3;e;3;e;4;e;8;e;8;e;11;e;11;e;14;e;10;e;25;e;13;e;16;e;35;e;-;
;TDU-176;Akzid. Vergiftung: schädl. Substanzen (inkl. Exp.);-;;3;e;8;e;19;e;39;e;48;e;36;e;43;e;53;e;47;e;36;e;21;e;17;e;21;e;10;e;12;e;5;e;-;;-;;3;e;5;e;5;e;6;e;11;e;5;e;13;e;19;e;17;e;15;e;11;e;11;e;8;e;10;e;12;e;30;e;-;
;TDU-177;Vorsätzliche Selbstbeschädigung;-;;11;e;139;e;300;e;336;e;362;e;327;e;593;e;747;e;740;e;678;e;558;e;452;e;614;e;542;e;464;e;424;e;-;;-;;9;e;45;e;76;e;90;e;97;e;99;e;176;e;267;e;267;e;248;e;179;e;191;e;252;e;202;e;174;e;231;e;-;
;TDU-178;Tätlicher Angriff;12;e;22;e;8;e;15;e;12;e;16;e;11;e;15;e;26;e;11;e;17;e;11;e;9;e;6;e;4;e;6;e;3;e;-;;9;e;16;e;5;e;9;e;9;e;14;e;11;e;21;e;10;e;10;e;10;e;8;e;13;e;10;e;12;e;13;e;19;e;-;
;TDU-179;Ereignis, dessen nähere Umstände unbestimmt sind;4;e;9;e;15;e;27;e;51;e;36;e;50;e;76;e;82;e;74;e;96;e;65;e;49;e;86;e;75;e;109;e;98;e;-;;5;e;4;e;7;e;9;e;13;e;11;e;15;e;18;e;26;e;27;e;23;e;30;e;28;e;52;e;57;e;92;e;304;e;-;
;TDU-18;COVID-19, Virus nachgewiesen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-19;COVID-19, Virus nicht nachgewiesen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;Insgesamt;1207;e;621;e;706;e;1236;e;1372;e;1685;e;2172;e;4770;e;9607;e;15483;e;21569;e;28875;e;34259;e;61058;e;68492;e;74317;e;88994;e;-;;995;e;426;e;314;e;460;e;564;e;766;e;1177;e;2633;e;5283;e;8365;e;11216;e;15572;e;19394;e;37960;e;53017;e;79673;e;215344;e;-;
2013;TDU-01;Bestimmte infektiöse und parasitäre Krankheiten;22;e;23;e;10;e;9;e;14;e;34;e;64;e;134;e;190;e;293;e;373;e;464;e;545;e;1078;e;1479;e;1601;e;2024;e;-;;15;e;13;e;7;e;7;e;10;e;21;e;29;e;48;e;72;e;144;e;214;e;297;e;354;e;778;e;1426;e;1984;e;4704;e;-;
;TDU-011;Tuberkulose einschließlich ihrer Folgezustände;-;;-;;-;;1;e;-;;3;e;4;e;7;e;7;e;12;e;10;e;8;e;18;e;29;e;43;e;32;e;46;e;-;;-;;-;;-;;1;e;-;;1;e;1;e;1;e;5;e;2;e;6;e;5;e;2;e;14;e;22;e;35;e;51;e;-;
;TDU-012;Meningokokkeninfektion;5;e;1;e;1;e;1;e;1;e;1;e;1;e;2;e;-;;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;3;e;-;;-;;1;e;-;;-;;-;;2;e;-;;1;e;2;e;-;;1;e;-;;4;e;-;;4;e;-;
;TDU-013;Virushepatitis;-;;-;;-;;-;;2;e;8;e;12;e;29;e;44;e;62;e;85;e;57;e;33;e;47;e;64;e;44;e;42;e;-;;-;;-;;-;;-;;1;e;2;e;9;e;10;e;12;e;27;e;36;e;24;e;31;e;43;e;75;e;85;e;107;e;-;
;TDU-014;HIV-Krankheit;-;;-;;-;;2;e;2;e;9;e;27;e;47;e;52;e;59;e;38;e;19;e;37;e;24;e;14;e;4;e;1;e;-;;-;;-;;-;;1;e;-;;5;e;6;e;5;e;10;e;10;e;13;e;5;e;3;e;2;e;3;e;1;e;2;e;-;
;TDU-02;Neubildungen;9;e;124;e;65;e;99;e;147;e;214;e;353;e;889;e;2465;e;5179;e;8224;e;12105;e;14024;e;22872;e;23219;e;18644;e;16422;e;-;;6;e;108;e;63;e;75;e;127;e;274;e;491;e;1117;e;2517;e;4480;e;6121;e;8277;e;9369;e;15299;e;17060;e;16366;e;24036;e;-;
;TDU-021;Bösartige Neubildungen (BN);8;e;117;e;60;e;95;e;142;e;203;e;350;e;873;e;2430;e;5119;e;8108;e;11940;e;13814;e;22387;e;22591;e;17954;e;15557;e;-;;4;e;103;e;60;e;72;e;125;e;270;e;486;e;1101;e;2481;e;4441;e;6042;e;8161;e;9195;e;14949;e;16506;e;15605;e;22493;e;-;
;TDU-02101;BN der Lippe, der Mundhöhle und des Pharynx;-;;1;e;-;;1;e;5;e;5;e;7;e;58;e;186;e;458;e;656;e;744;e;546;e;590;e;429;e;246;e;152;e;-;;-;;-;;-;;1;e;2;e;4;e;2;e;19;e;40;e;96;e;126;e;179;e;168;e;218;e;169;e;147;e;218;e;-;
;TDU-02102;BN des Ösophagus;-;;-;;-;;-;;1;e;2;e;8;e;42;e;149;e;313;e;485;e;603;e;636;e;779;e;606;e;367;e;253;e;-;;-;;-;;-;;-;;2;e;2;e;1;e;9;e;23;e;52;e;88;e;107;e;144;e;186;e;182;e;140;e;256;e;-;
;TDU-02103;BN des Magens;-;;-;;-;;3;e;6;e;14;e;13;e;66;e;170;e;275;e;364;e;497;e;548;e;916;e;1014;e;888;e;817;e;-;;-;;-;;-;;3;e;4;e;22;e;26;e;56;e;80;e;137;e;159;e;270;e;272;e;503;e;683;e;707;e;1109;e;-;
;TDU-02104;BN des Dickdarms;-;;-;;2;e;2;e;8;e;12;e;17;e;38;e;121;e;267;e;405;e;667;e;884;e;1507;e;1738;e;1518;e;1472;e;-;;-;;-;;-;;3;e;3;e;13;e;15;e;53;e;111;e;201;e;268;e;440;e;566;e;1003;e;1315;e;1548;e;2911;e;-;
;TDU-02105;BN des Rektums, des Anus und am Rektosigmoid;-;;-;;-;;2;e;5;e;2;e;14;e;33;e;94;e;192;e;291;e;487;e;570;e;865;e;864;e;638;e;572;e;-;;-;;-;;-;;1;e;1;e;7;e;10;e;26;e;61;e;114;e;153;e;215;e;255;e;452;e;575;e;581;e;961;e;-;
;TDU-02106;BN der Leber, der Gallenwege und des Pankreas;-;;-;;2;e;3;e;4;e;14;e;34;e;90;e;270;e;583;e;1035;e;1590;e;1879;e;3038;e;2985;e;1871;e;1364;e;-;;-;;1;e;-;;2;e;7;e;8;e;36;e;63;e;192;e;368;e;575;e;875;e;1114;e;2131;e;2425;e;2257;e;2827;e;-;
;TDU-02107;BN der Leber und der intrahepatischen Gallengänge;-;;-;;2;e;2;e;2;e;5;e;5;e;22;e;76;e;196;e;365;e;597;e;659;e;1075;e;1008;e;587;e;399;e;-;;-;;1;e;-;;2;e;5;e;2;e;17;e;22;e;49;e;70;e;126;e;190;e;206;e;405;e;459;e;422;e;491;e;-;
;TDU-02108;BN des Pankreas;-;;-;;-;;1;e;1;e;7;e;26;e;64;e;172;e;347;e;606;e;879;e;1040;e;1637;e;1653;e;1070;e;770;e;-;;-;;-;;-;;-;;1;e;5;e;17;e;35;e;119;e;252;e;368;e;556;e;762;e;1407;e;1584;e;1448;e;1774;e;-;
;TDU-02109;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;-;;-;;1;e;3;e;9;e;17;e;40;e;161;e;583;e;1466;e;2667;e;3893;e;4229;e;6329;e;5436;e;3854;e;2274;e;-;;-;;-;;2;e;3;e;4;e;8;e;29;e;95;e;422;e;974;e;1525;e;1990;e;2109;e;2549;e;2164;e;1715;e;1781;e;-;
;TDU-02110;BN der Bronchien und der Lunge;-;;-;;1;e;3;e;9;e;16;e;39;e;152;e;558;e;1385;e;2541;e;3684;e;4017;e;6077;e;5265;e;3747;e;2190;e;-;;-;;-;;2;e;3;e;4;e;8;e;28;e;94;e;412;e;960;e;1504;e;1947;e;2069;e;2522;e;2131;e;1696;e;1749;e;-;
;TDU-02111;Melanom und sonstige bösartige Neubild. der Haut;-;;-;;-;;1;e;9;e;15;e;20;e;39;e;79;e;125;e;120;e;170;e;212;e;372;e;371;e;313;e;375;e;-;;-;;-;;1;e;2;e;5;e;11;e;21;e;40;e;68;e;78;e;80;e;87;e;119;e;176;e;206;e;202;e;474;e;-;
;TDU-02112;Bösartiges Melanom der Haut;-;;-;;-;;1;e;9;e;15;e;19;e;37;e;71;e;119;e;113;e;156;e;194;e;318;e;300;e;227;e;208;e;-;;-;;-;;1;e;2;e;5;e;10;e;20;e;39;e;66;e;73;e;74;e;79;e;106;e;150;e;179;e;152;e;299;e;-;
;TDU-02113;BN der Brustdrüse;-;;-;;-;;-;;-;;-;;1;e;1;e;2;e;5;e;6;e;10;e;14;e;43;e;28;e;19;e;27;e;-;;-;;1;e;-;;1;e;18;e;70;e;163;e;348;e;671;e;1079;e;1247;e;1532;e;1628;e;2430;e;2649;e;2343;e;3673;e;-;
;TDU-02114;BN der Genital- und Harnorgane;1;e;2;e;3;e;9;e;14;e;16;e;23;e;55;e;171;e;405;e;724;e;1333;e;1956;e;3822;e;4780;e;4800;e;5348;e;-;;1;e;5;e;2;e;8;e;24;e;40;e;78;e;174;e;429;e;659;e;875;e;1193;e;1269;e;2447;e;2753;e;2573;e;3473;e;-;
;TDU-02115;BN der Cervix uteri;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;8;e;19;e;29;e;76;e;135;e;160;e;178;e;163;e;120;e;163;e;163;e;155;e;180;e;-;
;TDU-02116;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;3;e;2;e;10;e;17;e;35;e;76;e;133;e;233;e;200;e;425;e;466;e;435;e;543;e;-;
;TDU-02117;BN des Ovars;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;4;e;9;e;11;e;29;e;53;e;182;e;270;e;339;e;470;e;530;e;1001;e;957;e;790;e;820;e;-;
;TDU-02118;BN der Prostata;-;;-;;-;;-;;-;;-;;-;;3;e;21;e;98;e;252;e;633;e;999;e;2078;e;2832;e;2988;e;3504;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-02119;BN der Niere, ausgenommen Nierenbecken;1;e;1;e;2;e;-;;2;e;3;e;7;e;24;e;61;e;144;e;209;e;310;e;380;e;649;e;701;e;469;e;395;e;-;;1;e;5;e;1;e;-;;1;e;2;e;1;e;8;e;25;e;49;e;76;e;125;e;163;e;286;e;443;e;390;e;524;e;-;
;TDU-02120;BN der Harnblase;-;;-;;-;;1;e;-;;-;;4;e;6;e;36;e;88;e;130;e;195;e;308;e;585;e;745;e;811;e;985;e;-;;-;;-;;-;;-;;1;e;2;e;2;e;6;e;21;e;40;e;56;e;72;e;77;e;213;e;278;e;355;e;740;e;-;
;TDU-02121;BN d. lymphat., blutbild. u. verwandten Gewebes;1;e;31;e;20;e;23;e;26;e;41;e;57;e;87;e;172;e;319;e;446;e;706;e;1038;e;1916;e;2119;e;1820;e;1433;e;-;;1;e;32;e;18;e;24;e;16;e;29;e;22;e;74;e;94;e;202;e;277;e;448;e;586;e;1306;e;1706;e;1661;e;2080;e;-;
;TDU-02122;Leukämie;1;e;25;e;14;e;16;e;13;e;20;e;36;e;41;e;67;e;130;e;192;e;296;e;400;e;791;e;927;e;776;e;650;e;-;;1;e;30;e;17;e;15;e;12;e;18;e;13;e;37;e;53;e;83;e;114;e;188;e;215;e;493;e;666;e;653;e;952;e;-;
;TDU-022;Gutartige Neubildungen;-;;2;e;2;e;1;e;1;e;2;e;-;;3;e;8;e;2;e;9;e;20;e;12;e;42;e;44;e;43;e;52;e;-;;-;;-;;-;;-;;-;;2;e;2;e;3;e;8;e;10;e;16;e;19;e;18;e;44;e;54;e;67;e;115;e;-;
;TDU-03;Krankheiten des Blutes u. der blutbildenden Organe;6;e;8;e;1;e;5;e;4;e;8;e;4;e;12;e;22;e;34;e;45;e;63;e;77;e;132;e;216;e;231;e;337;e;-;;5;e;7;e;5;e;3;e;3;e;5;e;8;e;9;e;11;e;30;e;26;e;47;e;61;e;136;e;236;e;312;e;807;e;-;
;TDU-04;Endokrine, Ernährungs- u. Stoffwechselkrankheiten;23;e;27;e;11;e;22;e;30;e;44;e;53;e;148;e;296;e;437;e;703;e;938;e;1012;e;1871;e;2372;e;2431;e;2929;e;-;;7;e;23;e;12;e;16;e;23;e;23;e;29;e;79;e;123;e;222;e;308;e;451;e;579;e;1238;e;2297;e;3363;e;9057;e;-;
;TDU-041;Diabetes mellitus;-;;1;e;6;e;7;e;13;e;12;e;19;e;78;e;152;e;291;e;463;e;670;e;776;e;1521;e;2014;e;2085;e;2376;e;-;;-;;2;e;2;e;1;e;6;e;5;e;15;e;29;e;44;e;99;e;164;e;272;e;388;e;922;e;1848;e;2768;e;7208;e;-;
;TDU-05;Psychische und Verhaltensstörungen;-;;3;e;5;e;34;e;73;e;152;e;187;e;310;e;566;e;824;e;810;e;792;e;674;e;1134;e;1690;e;2473;e;4514;e;-;;-;;1;e;8;e;16;e;23;e;36;e;45;e;91;e;149;e;178;e;203;e;290;e;344;e;713;e;1671;e;3322;e;14786;e;-;
;TDU-051;Psychische und Verhaltensstörungen durch Alkohol;-;;1;e;-;;5;e;9;e;36;e;88;e;194;e;445;e;710;e;692;e;649;e;456;e;446;e;280;e;136;e;71;e;-;;-;;-;;-;;3;e;6;e;11;e;17;e;47;e;107;e;141;e;154;e;195;e;173;e;142;e;106;e;67;e;86;e;-;
;TDU-052;Psych. u. Verhaltensstörungen d.a.psychotr. Subst.;-;;-;;3;e;26;e;59;e;115;e;93;e;104;e;98;e;71;e;44;e;13;e;10;e;3;e;2;e;-;;1;e;-;;-;;-;;1;e;7;e;13;e;15;e;20;e;33;e;18;e;9;e;7;e;6;e;4;e;3;e;5;e;3;e;5;e;-;
;TDU-06;Krankheiten d. Nervensystems u. d. Sinnesorgane;38;e;63;e;42;e;72;e;70;e;68;e;76;e;119;e;259;e;410;e;480;e;576;e;795;e;1739;e;2467;e;2535;e;2679;e;-;;14;e;63;e;20;e;41;e;42;e;39;e;57;e;95;e;179;e;267;e;373;e;456;e;613;e;1242;e;1943;e;2483;e;5377;e;-;
;TDU-061;Meningitis;2;e;1;e;1;e;1;e;1;e;1;e;1;e;1;e;3;e;6;e;6;e;9;e;5;e;9;e;9;e;8;e;5;e;-;;1;e;2;e;-;;3;e;-;;1;e;3;e;-;;-;;1;e;4;e;2;e;11;e;8;e;15;e;9;e;11;e;-;
;TDU-07;Krankheiten des Kreislaufsystems;11;e;32;e;29;e;59;e;100;e;172;e;317;e;799;e;2072;e;3618;e;5546;e;7759;e;9570;e;18653;e;26604;e;31074;e;46894;e;-;;9;e;41;e;21;e;42;e;71;e;102;e;152;e;344;e;717;e;1217;e;1766;e;2965;e;4235;e;10436;e;20654;e;35757;e;122655;e;-;
;TDU-071;Hypertonie (Hochdruckkrankheit);-;;2;e;-;;1;e;4;e;5;e;19;e;35;e;97;e;184;e;284;e;395;e;492;e;1033;e;1710;e;2494;e;5147;e;-;;-;;-;;-;;-;;-;;2;e;4;e;12;e;22;e;65;e;116;e;200;e;312;e;879;e;2115;e;4410;e;19606;e;-;
;TDU-072;Ischämische Herzkrankheiten;-;;-;;2;e;5;e;20;e;40;e;98;e;343;e;1029;e;1809;e;2824;e;4024;e;4713;e;8606;e;12102;e;13270;e;18290;e;-;;-;;1;e;2;e;2;e;4;e;10;e;12;e;73;e;211;e;376;e;638;e;1132;e;1591;e;3647;e;6855;e;11273;e;35806;e;-;
;TDU-07201;Akuter oder rezidivierender Myokardinfarkt;-;;-;;1;e;4;e;19;e;28;e;77;e;279;e;805;e;1329;e;1928;e;2484;e;2577;e;4331;e;5396;e;5177;e;6187;e;-;;-;;1;e;2;e;1;e;2;e;8;e;10;e;56;e;167;e;263;e;432;e;721;e;926;e;1968;e;3254;e;4669;e;11436;e;-;
;TDU-073;Sonstige Formen der Herzkrankheit;6;e;16;e;20;e;27;e;46;e;55;e;97;e;201;e;439;e;692;e;1046;e;1310;e;1697;e;3496;e;5018;e;6412;e;11391;e;-;;7;e;20;e;7;e;18;e;19;e;31;e;33;e;71;e;138;e;233;e;321;e;538;e;774;e;2031;e;4427;e;8317;e;32657;e;-;
;TDU-074;Sonstige Krankheiten des Endokards;-;;4;e;2;e;1;e;1;e;3;e;15;e;21;e;34;e;94;e;104;e;182;e;247;e;615;e;964;e;1171;e;1615;e;-;;-;;5;e;-;;2;e;2;e;3;e;5;e;15;e;17;e;31;e;47;e;89;e;134;e;407;e;860;e;1598;e;4723;e;-;
;TDU-075;Zerebrovaskuläre Krankheiten;4;e;6;e;4;e;7;e;11;e;32;e;40;e;82;e;243;e;405;e;653;e;986;e;1371;e;2991;e;4285;e;5138;e;6909;e;-;;1;e;10;e;3;e;5;e;12;e;20;e;39;e;84;e;191;e;300;e;372;e;544;e;810;e;2074;e;4048;e;6830;e;20046;e;-;
;TDU-07501;Schlaganfall, nicht als Blutung oder Infarkt bez.;-;;-;;-;;-;;-;;3;e;3;e;4;e;18;e;47;e;122;e;176;e;337;e;754;e;1217;e;1673;e;2451;e;-;;-;;1;e;-;;-;;1;e;1;e;1;e;2;e;7;e;27;e;40;e;95;e;141;e;510;e;1144;e;2265;e;7843;e;-;
;TDU-076;Krankheiten der Arterien, Arteriolen und Kapillare;-;;-;;-;;5;e;7;e;12;e;16;e;41;e;79;e;186;e;296;e;483;e;634;e;1146;e;1547;e;1611;e;2328;e;-;;1;e;1;e;1;e;-;;4;e;6;e;5;e;19;e;32;e;72;e;102;e;203;e;277;e;631;e;1064;e;1647;e;6048;e;-;
;TDU-08;Krankheiten des Atmungssystems;14;e;41;e;10;e;29;e;18;e;36;e;51;e;116;e;284;e;545;e;1014;e;1785;e;2517;e;4941;e;6583;e;7224;e;9223;e;-;;5;e;30;e;5;e;18;e;16;e;23;e;27;e;64;e;174;e;370;e;661;e;1007;e;1513;e;2783;e;4041;e;5444;e;14306;e;-;
;TDU-081;Grippe;1;e;5;e;-;;4;e;-;;3;e;4;e;5;e;11;e;18;e;18;e;15;e;18;e;26;e;28;e;22;e;42;e;-;;1;e;3;e;-;;4;e;1;e;2;e;2;e;2;e;8;e;18;e;14;e;12;e;12;e;10;e;19;e;19;e;100;e;-;
;TDU-082;Pneumonie;8;e;9;e;1;e;12;e;9;e;17;e;16;e;44;e;92;e;141;e;208;e;334;e;471;e;1066;e;1655;e;2211;e;3530;e;-;;-;;14;e;1;e;8;e;6;e;13;e;12;e;20;e;39;e;62;e;119;e;135;e;234;e;565;e;1071;e;1771;e;6024;e;-;
;TDU-083;Chronische Krankheiten der unteren Atemwege;-;;7;e;2;e;6;e;2;e;8;e;16;e;34;e;117;e;281;e;634;e;1119;e;1625;e;2883;e;3587;e;3596;e;3878;e;-;;-;;4;e;1;e;1;e;4;e;3;e;4;e;28;e;80;e;228;e;431;e;723;e;1071;e;1720;e;2201;e;2615;e;5190;e;-;
;TDU-084;Asthma;-;;5;e;2;e;3;e;2;e;4;e;10;e;13;e;17;e;30;e;45;e;40;e;30;e;52;e;46;e;58;e;84;e;-;;-;;3;e;1;e;-;;2;e;2;e;2;e;12;e;14;e;27;e;24;e;34;e;42;e;62;e;110;e;108;e;266;e;-;
;TDU-09;Krankheiten des Verdauungssystems;7;e;6;e;1;e;15;e;32;e;91;e;154;e;432;e;983;e;1590;e;1893;e;2150;e;1896;e;2772;e;2888;e;2735;e;2919;e;-;;3;e;5;e;4;e;4;e;25;e;37;e;81;e;172;e;376;e;669;e;859;e;1043;e;1126;e;1776;e;2443;e;3219;e;7706;e;-;
;TDU-091;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;-;;-;;-;;-;;-;;5;e;2;e;13;e;28;e;38;e;61;e;65;e;78;e;154;e;191;e;241;e;286;e;-;;-;;-;;-;;-;;-;;2;e;2;e;7;e;9;e;17;e;19;e;37;e;58;e;96;e;170;e;265;e;749;e;-;
;TDU-092;Krankheiten der Leber;-;;1;e;-;;2;e;17;e;58;e;114;e;309;e;740;e;1185;e;1419;e;1542;e;1171;e;1329;e;1064;e;633;e;366;e;-;;-;;1;e;2;e;2;e;13;e;22;e;54;e;120;e;273;e;499;e;597;e;654;e;590;e;717;e;658;e;504;e;599;e;-;
;TDU-09201;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;-;;-;;-;;2;e;16;e;54;e;108;e;297;e;707;e;1147;e;1362;e;1470;e;1105;e;1242;e;971;e;554;e;299;e;-;;-;;1;e;-;;2;e;10;e;20;e;50;e;115;e;253;e;480;e;563;e;619;e;535;e;645;e;554;e;409;e;444;e;-;
;TDU-10;Krankheiten der Haut und der Unterhaut;-;;-;;-;;-;;-;;-;;-;;4;e;6;e;9;e;18;e;27;e;31;e;58;e;81;e;95;e;124;e;-;;-;;-;;-;;1;e;-;;1;e;-;;2;e;8;e;6;e;17;e;18;e;27;e;72;e;115;e;180;e;474;e;-;
;TDU-11;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;-;;1;e;1;e;1;e;2;e;3;e;5;e;19;e;35;e;43;e;49;e;76;e;106;e;212;e;231;e;232;e;254;e;-;;-;;-;;3;e;3;e;3;e;5;e;6;e;10;e;24;e;37;e;46;e;88;e;98;e;219;e;331;e;373;e;1008;e;-;
;TDU-111;Chronische Polyarthritis und Arthrose;-;;-;;-;;-;;1;e;1;e;1;e;3;e;7;e;5;e;9;e;13;e;29;e;39;e;60;e;55;e;67;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;6;e;4;e;19;e;17;e;59;e;96;e;106;e;278;e;-;
