ICD10-E70-E90;  Stoffwechselstörungen;7,6;e;7,7;e;7,9;e;7,9;e;7,8;e;8,2;e;8,2;e;7,9;e;8,2;e;8;e
ICD10-E70;    Störungen d.Stoffwechsels aromatischer Aminosäuren;26;e;9,5;e;-;;1;e;-;;-;;-;;-;;-;;-;
ICD10-E71;    Störungen d. Stoffwechsels verzweigter Aminosäuren;23,5;e;6,3;e;1,7;e;11,7;e;48,5;e;31;e;3;e;1;e;28,7;e;13,3;e
ICD10-E72;    Sonstige Störungen des Aminosäurestoffwechsels;16,6;e;5,5;e;14,8;e;3,6;e;3,7;e;10,4;e;6,4;e;12,9;e;38,7;e;21,8;e
ICD10-E73;    Laktoseintoleranz;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-E74;    Sonstige Störungen des Kohlenhydratstoffwechsels;20,9;e;2;e;21,3;e;22;e;35;e;23;e;13,7;e;17,2;e;9,5;e;5,9;e
ICD10-E75;    Stör.d.Sphingolipidstoffwechsels u.d.Lipidspeich.;28;e;31,8;e;14;e;13,2;e;61,8;e;43,3;e;26,1;e;36,3;e;4;e;10,3;e
ICD10-E76;    Störungen des Glykosaminoglykan-Stoffwechsels;-;;-;;36;e;20;e;6;e;11;e;5;e;9;e;-;;52,5;e
ICD10-E77;    Störungen des Glykoproteinstoffwechsels;11,7;e;-;;74;e;-;;51,5;e;4;e;28,3;e;-;;73,5;e;13,4;e
ICD10-E78;    Stör.d.Lipoproteinstoffwechs.u.sonst.Lipididämien;23;e;-;;-;;5;e;2;e;2;e;6,7;e;9;e;2;e;1;e
ICD10-E79;    Störungen des Purin- und Pyrimidinstoffwechsels;1;e;2;e;10;e;10;e;-;;52;e;20;e;-;;12,7;e;4,8;e
ICD10-E80;    Störungen des Porphyrin- und Bilirubinstoffwechsel;12;e;26;e;20;e;50;e;14,5;e;27,5;e;7;e;60,5;e;6;e;35,5;e
ICD10-E83;    Störungen des Mineralstoffwechsels;15,9;e;16,1;e;19,4;e;14,8;e;16,1;e;15,3;e;15,7;e;13,8;e;15,6;e;13;e
ICD10-E84;    Zystische Fibrose;28,1;e;41,6;e;37,7;e;25,6;e;24,1;e;26,5;e;35,9;e;26,3;e;14,9;e;24,4;e
ICD10-E85;    Amyloidose;20,4;e;19,5;e;16,3;e;19,1;e;15,8;e;16,9;e;16,1;e;15,9;e;17,4;e;16,4;e
ICD10-E86;    Volumenmangel;6,7;e;6,8;e;7;e;7;e;7;e;7,5;e;7,3;e;7,5;e;7,7;e;7,5;e
ICD10-E87;    Sonst. Störungen d.Wasser- u. Elektrolythaushalte;8;e;8,1;e;8,6;e;9;e;8,6;e;9;e;8,9;e;8,1;e;8,6;e;8,7;e
ICD10-E88;    Sonstige Stoffwechselstörungen;9,7;e;10,5;e;13,9;e;12,4;e;14,1;e;13,3;e;12,5;e;10,4;e;8,6;e;8,2;e
ICD10-E89;    Endokrine u.Stoffwechselstör. nach med.Maßnahmen;11,8;e;5;e;8;e;14;e;5,5;e;-;;8;e;11;e;19,3;e;25;e
ICD10-E90;    Ernährungs- u. Stoffwechselstör. bei ao.klass.Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F00-F99;Psychische und Verhaltensstörungen;16,4;e;17,1;e;17,6;e;18,7;e;18,9;e;19,5;e;19,7;e;19,4;e;20,3;e;20,5;e
ICD10-F00-F09;  Organische, einschl. symptomat. psych. Störungen;15;e;15,6;e;16;e;17,6;e;17,9;e;18;e;19,5;e;18,2;e;19,9;e;19,7;e
ICD10-F00;    Demenz bei Alzheimer-Krankheit;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F01;    Vaskuläre Demenz;12,3;e;13,4;e;13,5;e;15,2;e;15,5;e;16,9;e;21,7;e;19,6;e;18,6;e;19,3;e
ICD10-F02;    Demenz bei anderenorts klassifizierten Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F03;    Nicht näher bezeichnete Demenz;13,3;e;12,4;e;13,1;e;15,5;e;14;e;14;e;13,8;e;12,2;e;16,2;e;14,6;e
ICD10-F04;    Organisches amnestisch.Synd.,n.d. Alkoh.o.a.Subst.;-;;-;;-;;30;e;18;e;9;e;-;;-;;46;e;36;e
ICD10-F05;    Delir, nicht d.Alkohol o.a. psychotrope Substanzen;14,8;e;15,6;e;15,8;e;16,9;e;17,6;e;17,8;e;19,4;e;18,3;e;20;e;19,8;e
ICD10-F06;    And. psychische Störungen aufgr. einer Schädigung;19,3;e;18,1;e;18,4;e;22,1;e;24,4;e;21,1;e;21,8;e;24,3;e;25,2;e;24,9;e
ICD10-F07;    Persönl.- u.Verhaltensstörung aufgr.Gehirnschäd.;16,8;e;19,5;e;23,6;e;25,4;e;22,3;e;26,4;e;27,6;e;20,3;e;24,2;e;30;e
ICD10-F09;    N.n.bez. organische o.symptomat.psychische Störung;14,4;e;18,8;e;4,5;e;4;e;15,5;e;13,3;e;20;e;-;;1,3;e;4,7;e
ICD10-F10-F19;  Psych. u. Verhaltensstörungen d.psychotrope Subst.;10,8;e;10;e;11,1;e;11,1;e;10;e;11;e;10;e;10,2;e;11,6;e;10,6;e
ICD10-F10;    Psychische und Verhaltensstörungen durch Alkohol;10,8;e;10,1;e;12,8;e;11,6;e;10,3;e;12,2;e;10,3;e;11,6;e;12,6;e;11,5;e
ICD10-F11;    Psychische und Verhaltensstörungen durch Opioide;12,3;e;8,2;e;5,1;e;9,1;e;6,2;e;7,9;e;14,8;e;7,7;e;11,7;e;12,8;e
ICD10-F12;    Psychische und Verhaltensstörungen durch Cannabino;-;;-;;17;e;1;e;61;e;2;e;34,7;e;3;e;2;e;4,7;e
ICD10-F13;    Psych. u. Verhaltensstör. d.Sedativa o.Hypnotika;10,7;e;17,8;e;9,5;e;8,1;e;21;e;19,3;e;8,3;e;10,9;e;13,5;e;5,7;e
ICD10-F14;    Psychische und Verhaltensstörungen durch Kokain;-;;1;e;8,3;e;18;e;4;e;3,8;e;7,5;e;3,2;e;7,8;e;2,3;e
ICD10-F15;    Psych. u. Verhaltensstörungen d. and. Stimulanzen;43;e;11,5;e;9;e;4,2;e;1,2;e;8,3;e;8,5;e;1,2;e;5;e;2,3;e
ICD10-F16;    Psychische u. Verhaltensstörungen d. Halluzinogene;-;;1;e;-;;-;;7;e;5;e;4;e;-;;-;;-;
ICD10-F17;    Psychische und Verhaltensstörungen durch Tabak;1;e;-;;-;;-;;-;;-;;-;;6;e;-;;4;e
ICD10-F18;    Psych. u. Verhaltensstör.d.flüchtige Lösungsmittel;-;;-;;-;;-;;-;;1;e;-;;-;;2;e;-;
ICD10-F19;    Psych. u.Verhaltensstör.d. multiplen Substanzgebr.;6,2;e;7,2;e;6,7;e;12,1;e;6,9;e;5,6;e;3;e;7,7;e;6,3;e;10,3;e
ICD10-F20-F29;  Schizophrenie, schizotype und wahnhafte Störungen;25,7;e;33,8;e;31,7;e;31,8;e;32;e;31,8;e;33,9;e;30,5;e;30,6;e;40,2;e
ICD10-F20;    Schizophrenie;28,3;e;34,9;e;31,9;e;31;e;33,5;e;37;e;36;e;33,2;e;31,6;e;45,7;e
ICD10-F21;    Schizotype Störung;2,5;e;6;e;-;;-;;-;;-;;21;e;-;;-;;7;e
ICD10-F22;    Anhaltende wahnhafte Störungen;13,1;e;19,7;e;24,1;e;19,9;e;27,2;e;11,3;e;33;e;30,1;e;18,3;e;30,9;e
ICD10-F23;    Akute vorübergehende psychotische Störungen;12,3;e;15,1;e;9,5;e;25,7;e;7;e;12,1;e;15,2;e;13,7;e;14,1;e;12,9;e
ICD10-F24;    Induzierte wahnhafte Störung;-;;13;e;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F25;    Schizoaffektive Störungen;26,4;e;38,2;e;41,8;e;38,3;e;31,7;e;29,7;e;32,9;e;31,6;e;35,7;e;36,9;e
ICD10-F28;    Sonstige nichtorganische psychotische Störungen;-;;54;e;22;e;-;;-;;7;e;-;;-;;-;;-;
ICD10-F29;    Nicht näher bezeichnete nichtorganische Psychose;17,5;e;6;e;8;e;9;e;-;;10;e;13;e;17;e;16;e;13;e
ICD10-F30-F39;  Affektive Störungen;24,2;e;23,5;e;23,9;e;23,1;e;24,6;e;26,6;e;23,4;e;29,4;e;23,9;e;26,6;e
ICD10-F30;    Manische Episode;10,7;e;1;e;22;e;22;e;-;;-;;43;e;7;e;11;e;-;
ICD10-F31;    Bipolare affektive Störung;42,2;e;20,8;e;25,4;e;28,5;e;22,6;e;27,1;e;28,1;e;41,2;e;31,1;e;44;e
ICD10-F32;    Depressive Episode;20,9;e;20,4;e;19,2;e;18,4;e;21,2;e;23,3;e;18,8;e;21,7;e;21;e;19,4;e
ICD10-F33;    Rezidivierende depressive Störung;23,8;e;28,2;e;28,9;e;28,2;e;28,6;e;29,1;e;25,9;e;36,5;e;25,1;e;31,2;e
ICD10-F34;    Anhaltende affektive Störungen;-;;-;;47;e;-;;-;;-;;-;;-;;38;e;-;
ICD10-F38;    Andere affektive Störungen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F39;    Nicht näher bezeichnete affektive Störung;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F40-F48;  Neurotische, Belastungs- und somatoforme Störungen;12,1;e;14;e;14,7;e;9,7;e;18,6;e;16,7;e;16,4;e;13,6;e;17;e;14,1;e
ICD10-F40;    Phobische Störungen;11;e;-;;31;e;8;e;29,5;e;4;e;-;;5;e;-;;-;
ICD10-F41;    Andere Angststörungen;15,1;e;12,6;e;15,3;e;9,5;e;11,6;e;13,5;e;16,5;e;19,9;e;15,2;e;14,8;e
ICD10-F42;    Zwangsstörung;-;;-;;-;;1;e;69;e;10;e;39;e;-;;32;e;8;e
ICD10-F43;    Reaktionen auf schwere Belast. u. Anpassungssstör.;8,7;e;14,6;e;9,3;e;8,2;e;15,2;e;15,6;e;16,9;e;9;e;15,3;e;13;e
ICD10-F44;    Dissoziative Störungen (Konversionsstörungen);8;e;16,6;e;-;;8,5;e;26;e;26;e;12,5;e;1;e;8,9;e;1;e
ICD10-F45;    Somatoforme Störungen;15,5;e;11,4;e;25,2;e;13,2;e;23,4;e;22,1;e;14,6;e;21,1;e;29,1;e;21,2;e
ICD10-F48;    Andere neurotische Störungen;41;e;-;;-;;12;e;28;e;-;;-;;4,5;e;12;e;-;
ICD10-F50-F59;  Verhaltensauffälligk. m. körperl. Stör. u.Faktoren;13,8;e;7,8;e;15,2;e;12,4;e;9,1;e;17,1;e;15,2;e;17,8;e;15,6;e;17,8;e
ICD10-F50;    Essstörungen;14,2;e;7,2;e;15,6;e;13,1;e;9,1;e;17,8;e;15,2;e;18,3;e;15,6;e;17,5;e
ICD10-F51;    Nichtorganische Schlafstörungen;-;;16;e;19;e;6;e;-;;-;;-;;-;;-;;25;e
ICD10-F52;    Sexuelle Funktionsstörung, nichtorganisch;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F53;    Psych.o.Verhaltensstörungen im Wochenbett,ao.n.kl.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F54;    Psych.Faktoren o.Verhaltensfaktoren b.ao.klass.Kh.;-;;-;;-;;6;e;-;;-;;-;;-;;-;;-;
ICD10-F55;    Schädl. Gebrauch nichtabhängigkeitserz. Substanzen;2;e;-;;1;e;-;;-;;1;e;-;;7;e;-;;-;
ICD10-F59;    N.n.bez.Verhaltensauffälligk.b.körp.Stör.,Faktoren;-;;18;e;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F60-F69;  Persönlichkeits- und Verhaltensstörungen;14,2;e;37,6;e;39,9;e;77,3;e;56,2;e;43,8;e;33,4;e;54,3;e;23,3;e;6,5;e
ICD10-F60;    Spezifische Persönlichkeitsstörungen;14,2;e;37;e;42,8;e;123,3;e;52,9;e;47,6;e;35,9;e;44,6;e;47,1;e;7;e
ICD10-F61;    Kombinierte und andere Persönlichkeitsstörungen;-;;58;e;39,6;e;49,7;e;87;e;-;;58;e;233;e;15;e;-;
ICD10-F62;    Andauernde Persönlichkeitsänderungen;-;;25;e;-;;6;e;3;e;10;e;12;e;-;;8,6;e;6,1;e
ICD10-F63;    Abnorme Gewohnheiten u. Störungen der Impulskontr.;-;;-;;-;;-;;57;e;-;;-;;-;;-;;-;
ICD10-F64;    Störungen der Geschlechtsidentität;-;;-;;-;;6;e;-;;-;;10;e;-;;-;;-;
ICD10-F65;    Störungen der Sexualpräferenz;-;;-;;-;;-;;-;;-;;-;;11;e;-;;3,3;e
ICD10-F66;    Psych.u.Verhaltensstör.i.Verb.m.sexuell.Entwickl.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F68;    Andere Persönlichkeits- und Verhaltensstörungen;-;;-;;-;;-;;-;;-;;-;;16;e;-;;-;
ICD10-F69;    N.n.bez. Persönlichkeits- und Verhaltensstörungen;-;;35;e;12;e;-;;-;;-;;-;;-;;-;;-;
ICD10-F70-F79;  Intelligenzstörung;36,8;e;14;e;12,8;e;15;e;23;e;110,7;e;14;e;14,2;e;48,8;e;16,1;e
ICD10-F70;    Leichte Intelligenzminderung;-;;12;e;5;e;5;e;7,7;e;8;e;-;;-;;3,8;e;16,3;e
ICD10-F71;    Mittelgradige Intelligenzminderung;60,5;e;13,3;e;16;e;6;e;21;e;191,3;e;14;e;2,3;e;48,3;e;-;
ICD10-F72;    Schwere Intelligenzminderung;13;e;3;e;15;e;53;e;36,8;e;75,5;e;-;;32;e;178;e;20;e
ICD10-F73;    Schwerste Intelligenzminderung;-;;40;e;-;;-;;10;e;-;;-;;-;;9,8;e;-;
ICD10-F74;    Dissoziierte Intelligenz;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F78;    Andere Intelligenzminderung;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F79;    Nicht näher bezeichnete Intelligenzminderung;-;;-;;-;;-;;-;;215;e;-;;-;;1;e;4;e
ICD10-F80-F89;  Entwicklungsstörungen;-;;50;e;-;;5,5;e;-;;-;;17;e;67;e;38;e;-;
ICD10-F80;    Umschriebene Entwicklungsstör.d.Sprechens/Sprache;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F81;    Umschrieb. Entwicklungsstör.schulisch.Fertigkeiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F82;    Umschrieb. Entwicklungsstör.d.motorischen Funktion;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F83;    Kombinierte umschriebene Entwicklungsstörungen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F84;    Tiefgreifende Entwicklungsstörungen;-;;-;;-;;5,5;e;-;;-;;17;e;67;e;38;e;-;
ICD10-F88;    Andere Entwicklungsstörungen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F89;    Nicht näher bezeichnete Entwicklungsstörung;-;;50;e;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F90-F98;  Verhaltens-u.emot.Störungen/Beginn Kindheit u.Jgd.;39;e;4;e;19;e;35;e;11,5;e;14;e;5;e;6,5;e;-;;8;e
ICD10-F90;    Hyperkinetische Störungen;-;;1;e;-;;-;;1;e;-;;-;;4;e;-;;-;
ICD10-F91;    Störungen des Sozialverhaltens;-;;7;e;-;;5;e;22;e;-;;9;e;-;;-;;8;e
ICD10-F92;    Komb. Störungen d.Sozialverhaltens u.d.Emotionen;-;;-;;19;e;1;e;-;;14;e;-;;-;;-;;-;
ICD10-F93;    Emotionale Störungen des Kindesalters;-;;-;;-;;99;e;-;;-;;-;;9;e;-;;-;
ICD10-F94;    Stör. sozialer Funkt.m. Beginn i.d.Kindh.u.Jugend;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-F95;    Ticstörungen;-;;-;;-;;-;;-;;-;;1;e;-;;-;;-;
ICD10-F98;    And. Verhaltens- u.emotion. Stör.i.d.Kindh./Jugend;39;e;-;;19;e;-;;-;;-;;-;;-;;-;;-;
ICD10-F99-F99;  Nicht näher bezeichnete psychische Störungen;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e
ICD10-F99;    Psychische Störung ohne nähere Angabe;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e
ICD10-G00-G99;Krankheiten des Nervensystems;16,1;e;16;e;16,5;e;15,7;e;16,4;e;16;e;15,9;e;16,3;e;16,3;e;16,4;e
ICD10-G00-G09;  Entzündliche Krankheiten des Zentralnervensystems;20,1;e;20;e;18,8;e;20,2;e;19,1;e;21;e;19;e;18,8;e;20,4;e;18,7;e
ICD10-G00;    Bakterielle Meningitis, ao. nicht klassifiziert;15,9;e;14,2;e;14,4;e;13;e;15,5;e;18,2;e;11,8;e;16,8;e;16,8;e;12,1;e
ICD10-G01;    Meningitis bei ao. Klass. bakteriellen Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G02;    Meningitis b.sonst. ao.klass. infekt./parasit. Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G03;    Meningitis durch sonst. u. n.n.bez. Ursachen;11,4;e;16,1;e;14,5;e;12,4;e;14,8;e;17,9;e;8,4;e;12,1;e;15,2;e;12,4;e
ICD10-G04;    Enzephalitis, Myelitis, Enzephalomyelitis;22,2;e;19,7;e;18,6;e;19,2;e;19,4;e;20,3;e;19,6;e;19,8;e;23,2;e;21,1;e
ICD10-G05;    Enzephalitis,Myelitis,Enzephalomyelitis b.ao.kl.Kh;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G06;    Intrakranielle u.intraspinale Abszesse u.Granulome;23,8;e;25,5;e;24,1;e;27,3;e;23,2;e;24,3;e;23,4;e;21,1;e;20,6;e;22,4;e
ICD10-G07;    Intrakran.u.intraspin.Absz.u.Granulome b.ao.kl.Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G08;    Intrakran.u.intraspin.Phlebitis u.Thrombophlebitis;10,1;e;11,1;e;7,1;e;5,6;e;10,2;e;14,1;e;10,1;e;3,9;e;5,9;e;13,9;e
ICD10-G09;    Folgen entzündlicher Kh. des Zentralnervensystems;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G10-G14;  Systematrophien, vorw.d.Zentralnervensystem betr.;8;e;7,3;e;7,2;e;7,5;e;7,9;e;8,1;e;8,3;e;8,2;e;8,5;e;8,8;e
ICD10-G10;    Chorea Huntington;20;e;15,1;e;10,2;e;10,8;e;15,4;e;29,2;e;12,5;e;9,9;e;14,7;e;10,5;e
ICD10-G11;    Hereditäre Ataxie;33,3;e;7,8;e;9,1;e;14,1;e;6;e;11,8;e;13,1;e;41,1;e;14,1;e;17;e
ICD10-G12;    Spinale Muskelatrophie und verwandte Syndrome;6,9;e;6,9;e;7;e;7,2;e;7,6;e;7,2;e;8,1;e;7,6;e;8;e;8,5;e
ICD10-G13;    Systematroph.,vorw.Zentralnervens.betr.b.ao.kl.Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G14;    Postpolio-Syndrom;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G20-G26;  Extrapyramidale Krankheiten und Bewegungsstörungen;14,1;e;14,3;e;15,2;e;14,6;e;13,5;e;14,2;e;14,8;e;13,9;e;16,3;e;15,3;e
ICD10-G20;    Primäres Parkinson-Syndrom;14,2;e;14,5;e;15,2;e;14,6;e;13,5;e;13,8;e;15,2;e;13,8;e;16,4;e;15,3;e
ICD10-G21;    Sekundäres Parkinson-Syndrom;18,1;e;14,8;e;14,7;e;16;e;12,1;e;15;e;16,5;e;16,4;e;17,1;e;18,3;e
ICD10-G22;    Parkinson-Syndrom b.anderenorts klass. Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G23;    Sonstige degenerative Krankheiten der Basalganglie;10,8;e;12,3;e;14,9;e;14,9;e;13,9;e;15;e;10,4;e;13,1;e;13,7;e;13,5;e
ICD10-G24;    Dystonie;9,3;e;7;e;15,4;e;3;e;9,8;e;33,8;e;10,8;e;51;e;13,3;e;5,8;e
ICD10-G25;    Sonst. extrapyramidale Kh. und Bewegungsstörungen;14,9;e;11,9;e;16,9;e;12,4;e;14,3;e;15,4;e;15,9;e;12,7;e;19,2;e;17,7;e
ICD10-G26;    Extrapyramidale Kh.u.Bewegungsstör. b.ao.klass.Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G30-G32;  Sonst. degenerative Krankheiten des Nervensystems;19,3;e;15,7;e;16,4;e;16,2;e;19,5;e;20;e;19,1;e;22,3;e;21;e;23,3;e
ICD10-G30;    Alzheimer-Krankheit;14,7;e;14,6;e;16,6;e;14,6;e;19,9;e;20,8;e;19,2;e;24,1;e;21,8;e;23,7;e
ICD10-G31;    Sonst.degenerative Kh.d.Nervensystems,ao.n.klass.;36,2;e;19,8;e;16;e;21,4;e;18,1;e;16,9;e;18,4;e;14,7;e;17,1;e;21,8;e
ICD10-G32;    Sonst.degenerative Kh.d.Nervensys.,b.ao.klass.Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G35-G37;  Demyelinisierende Kh. des Zentralnervensystems;11,7;e;11,8;e;14,8;e;13,4;e;16,1;e;10,8;e;11,6;e;12,2;e;16,3;e;14,4;e
ICD10-G35;    Multiple Sklerose (Encephalomyelitis disseminata);10;e;10,5;e;10,1;e;11,6;e;13,5;e;8,6;e;9,6;e;10,6;e;12,6;e;12;e
ICD10-G36;    Sonstige akute disseminierte Demyelinisation;44;e;18,2;e;30,7;e;42;e;-;;34,6;e;19,8;e;22,8;e;24,6;e;-;
ICD10-G37;    Sonst.demyelinisierende Kh. d.Zentralnervensystems;17,7;e;15,4;e;28,2;e;25,9;e;31,2;e;12;e;14,3;e;17,5;e;29,3;e;21,9;e
ICD10-G40-G47;  Episodische und paroxysmale Kh. des Nervensystems;12;e;11,5;e;11,5;e;11,5;e;11,7;e;11,7;e;11,6;e;11,8;e;12,1;e;11,4;e
ICD10-G40;    Epilepsie;11,7;e;10,5;e;10,7;e;11,1;e;10,5;e;10,5;e;10,8;e;10,7;e;11,2;e;10,7;e
ICD10-G41;    Status epilepticus;12,5;e;12,8;e;12,3;e;12,1;e;12,7;e;13;e;12,5;e;12,9;e;12,7;e;12,1;e
ICD10-G43;    Migräne;5;e;-;;3;e;-;;-;;34;e;-;;-;;1;e;6,7;e
ICD10-G44;    Sonstige Kopfschmerzsyndrome;5,1;e;14,3;e;10,5;e;24,7;e;11,3;e;8,7;e;-;;4,5;e;9;e;-;
ICD10-G45;    Zerebr. transitorische Ischämie u.verwandte Syndr.;11,5;e;11,7;e;12;e;11,1;e;13,4;e;11,7;e;11;e;11,9;e;13,3;e;11,3;e
ICD10-G46;    Zerebrale Gefäßsyndrome bei zerebrovaskulären Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G47;    Schlafstörungen;8,6;e;5,1;e;18,9;e;12,5;e;10,4;e;4,1;e;10,9;e;17,1;e;14,2;e;6,4;e
ICD10-G50-G59;  Kh. von Nerven, Nervenwurzeln und Nervenplexus;16,6;e;12,3;e;14,6;e;16,4;e;16,8;e;14,3;e;14,1;e;14,9;e;18,5;e;13,4;e
ICD10-G50;    Krankheiten des N. trigeminus (V. Hirnnerv);9,5;e;20,8;e;16,6;e;19,8;e;17,7;e;10,2;e;17,7;e;15;e;22,4;e;11,9;e
ICD10-G51;    Krankheiten des N. facialis (VII. Hirnnerv);17,1;e;10,8;e;10,2;e;14,4;e;16,4;e;11;e;11,9;e;15,4;e;14,3;e;9,6;e
ICD10-G52;    Krankheiten sonstiger Hirnnerven;10;e;14;e;40;e;16,3;e;62,3;e;19;e;10,8;e;10;e;18;e;-;
ICD10-G53;    Krankheiten der Hirnnerven bei ao. klass. Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G54;    Krankheiten von Nervenwurzeln und Nervenplexus;20,3;e;7,5;e;6,8;e;14;e;7,1;e;20,8;e;9;e;15,5;e;20;e;16,6;e
ICD10-G55;    Kompress.v.Nervenwurzeln u.Nervenplexus,b.ao.kl.Kh;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G56;    Mononeuropathien der oberen Extremität;22,7;e;5;e;22,8;e;19,7;e;4,5;e;13,4;e;14,6;e;16,6;e;18,7;e;30;e
ICD10-G57;    Mononeuropathien der unteren Extremität;25,3;e;6;e;18,3;e;15,6;e;8,8;e;-;;15,7;e;22;e;12;e;19,3;e
ICD10-G58;    Sonstige Mononeuropathien;20,8;e;5,8;e;10,8;e;9;e;18,7;e;12,5;e;-;;7;e;32;e;11;e
ICD10-G59;    Mononeuropathie b. ao. klassifizierten Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G60-G64;  Polyneuropathien u.sonst. Kh. d.periph. Nervensys.;39,4;e;39,1;e;39,8;e;35,5;e;36,8;e;35;e;32,9;e;35,7;e;33;e;34,3;e
ICD10-G60;    Hereditäre und idiopathische Neuropathie;9,3;e;20,2;e;15,4;e;24,3;e;41,2;e;39;e;51,6;e;16;e;5,3;e;12,8;e
ICD10-G61;    Polyneuritis;25,4;e;33;e;33,8;e;24,7;e;20,8;e;24,4;e;22,5;e;26,6;e;26;e;23,2;e
ICD10-G62;    Sonstige Polyneuropathien;41,6;e;40,3;e;40,8;e;37;e;39,3;e;36,9;e;34,1;e;36,8;e;34,7;e;36;e
ICD10-G63;    Polyneuropathie b. ao. klassifizierten Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G64;    Sonstige Krankheiten des peripheren Nervensystems;26;e;-;;-;;-;;-;;-;;-;;-;;6,2;e;-;
ICD10-G70-G73;  Kh. im Bereich d.neuromuskul. Synapse u.d.Muskels;18,7;e;21,1;e;20;e;17,5;e;18,8;e;17,1;e;17,9;e;16,7;e;19,3;e;14,9;e
ICD10-G70;    Myasthenia gravis und sonstige neuromuskuläre Kh.;21,9;e;19;e;21,3;e;20,9;e;19,3;e;17,2;e;18,4;e;18,4;e;17;e;15;e
ICD10-G71;    Primäre Myopathien;11,8;e;19,6;e;17,5;e;8,2;e;11,5;e;11;e;12,3;e;8,5;e;10,9;e;6,9;e
ICD10-G72;    Sonstige Myopathien;17,8;e;29,5;e;20,3;e;13,3;e;24,5;e;27,4;e;22,5;e;21;e;39,2;e;24,9;e
ICD10-G73;    Kh. im Bereich d.neuromuskul. Synapse u.d.Muskels;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-G80-G83;  Zerebrale Lähmung und sonstige Lähmungssyndrome;21,9;e;21,7;e;24,4;e;20,5;e;24,6;e;18;e;23,8;e;26,3;e;24,5;e;23,2;e
ICD10-G80;    Infantile Zerebralparese;12,5;e;4;e;49,5;e;12,3;e;13,7;e;36;e;25;e;-;;9,5;e;12,3;e
ICD10-G81;    Hemiparese und Hemiplegie;10,4;e;13,7;e;13,7;e;9,7;e;22,7;e;13,5;e;20;e;17;e;6,2;e;12,3;e
ICD10-G82;    Paraparese u.Tetraplegie,Tetraparese u.Tetraplegie;28,6;e;27,2;e;31,2;e;27,8;e;27,8;e;21,7;e;28,2;e;33;e;33,9;e;31,8;e
ICD10-G83;    Sonstige Lähmungssyndrome;12,9;e;14,2;e;11,5;e;12,6;e;13,4;e;10,4;e;10,9;e;11,2;e;10;e;10,4;e
ICD10-G90-G99;  Sonstige Krankheiten des Nervensystems;18;e;17,4;e;17,6;e;17,4;e;18,6;e;18,9;e;18,9;e;16;e;16,4;e;18,3;e
ICD10-G90;    Krankheiten des autonomen Nervensystems;12,8;e;8,3;e;-;;19,8;e;5;e;-;;8;e;15,7;e;-;;7,8;e
